날짜,종가,시가,고가,저가,거래량,변동 %,RSI(14),"MACD(12,26)",MACD_SIGNAL(9),MACD_HIST,외국인소진율
2019-06-05,43900,44050,44200,43700,12464135.0,1.035673,53.2302,-317.292778,-551.727677,234.434899,57.05
2019-06-07,44200,43600,44350,43450,11683682.0,0.683371,55.175395,-206.603749,-482.702891,276.099142,57.08
2019-06-10,44800,44300,44850,44050,8792182.0,1.357466,58.860667,-69.66387,-400.095087,330.431217,57.09
2019-06-11,44850,44800,45000,44550,6664872.0,0.111607,59.161983,42.407704,-311.594529,354.002233,57.1
2019-06-12,44600,44800,45050,44300,8607439.0,-0.557414,56.91726,109.786769,-227.318269,337.105038,57.1
2019-06-13,43750,44200,44400,43400,16906541.0,-1.90583,49.974503,93.519236,-163.150768,256.670004,57.1
2019-06-14,44000,43750,44150,43300,9322873.0,0.571429,51.835397,99.651292,-110.590356,210.241648,57.11
2019-06-17,43900,43750,44050,43400,11890424.0,-0.227273,51.017879,95.342774,-69.40373,164.746504,57.09
2019-06-18,44350,43750,44500,43650,7994928.0,1.025057,54.4958,126.778063,-30.167372,156.945434,57.1
2019-06-19,45350,45450,45450,45000,10417690.0,2.254791,61.104989,229.734166,21.812936,207.92123,57.14
2019-06-20,45500,44850,45500,44850,7147785.0,0.330761,61.996639,319.745538,81.399456,238.346082,57.15
2019-06-21,45700,45750,45800,45200,9454913.0,0.43956,63.207741,402.577861,145.635137,256.942723,57.16
2019-06-24,45500,45200,45800,45200,6085066.0,-0.437637,61.110449,446.932782,205.894666,241.038116,57.14
2019-06-25,45600,45200,45800,45200,7076774.0,0.21978,61.793079,484.567745,261.629282,222.938463,57.15
2019-06-26,45700,45800,46000,45600,9226097.0,0.219298,62.501916,516.508896,312.605205,203.903691,57.11
2019-06-27,46500,46000,46600,45750,12603534.0,1.750547,67.669536,599.465537,369.977271,229.488266,57.15
2019-06-28,47000,47000,47000,46700,12949231.0,1.075269,70.413855,697.514579,435.484733,262.029847,57.27
2019-07-01,46600,47350,47400,46250,11383522.0,-0.851064,65.615383,734.475914,495.282969,239.192945,57.31
2019-07-02,46250,46200,46900,45850,8463073.0,-0.751073,61.656124,727.143901,541.655155,185.488746,57.35
2019-07-03,45400,45750,46350,45200,9669368.0,-1.837838,53.252214,645.306638,562.385452,82.921186,57.36
2019-07-04,46000,45250,46200,45250,6365573.0,1.321586,57.641215,621.698451,574.248052,47.450399,57.38
2019-07-05,45650,45950,45950,45250,7235395.0,-0.76087,54.430872,568.196897,573.037821,-4.840924,57.38
2019-07-08,44400,44750,44800,44350,7823843.0,-2.738226,44.828124,420.089447,542.448146,-122.358699,57.39
2019-07-09,45100,44850,45450,44700,7646421.0,1.576577,50.133673,355.103959,504.979309,-149.87535,57.43
2019-07-10,45550,45550,46150,45500,9253930.0,0.997783,53.246304,336.040069,471.191461,-135.151391,57.54
2019-07-11,46200,46350,46550,46150,10989751.0,1.427003,57.384173,369.126309,450.77843,-81.652121,57.61
2019-07-12,46300,46350,46400,45800,5245804.0,0.21645,58.000032,398.819217,440.386588,-41.567371,57.65
2019-07-15,46450,45950,46650,45750,4717226.0,0.323974,58.958137,429.503755,438.210021,-8.706266,57.66
2019-07-16,46850,46450,46850,46300,7407824.0,0.861141,61.48154,480.55855,446.679727,33.878823,57.7
2019-07-17,46050,46150,46350,45950,5216602.0,-1.707577,54.29187,451.26463,447.596708,3.667923,57.71
2019-07-18,46100,46450,46450,45650,5143554.0,0.108578,54.648828,427.159541,443.509274,-16.349733,57.72
2019-07-19,46800,46650,46950,46600,8819393.0,1.518438,59.426134,459.246328,446.656685,12.589643,57.74
2019-07-22,47200,46800,47300,46600,9009109.0,0.854701,61.896205,511.060804,459.537509,51.523295,57.8
2019-07-23,47300,47350,47550,47050,9061381.0,0.211864,62.510668,553.809345,478.391876,75.417469,57.82
2019-07-24,46400,47100,47150,46250,8756522.0,-1.902748,54.06102,509.195702,484.552641,24.643061,57.84
2019-07-25,47200,47150,47200,46600,8408838.0,1.724138,59.324248,532.256857,494.093484,38.163372,57.88
2019-07-26,47150,46650,47150,46550,7873886.0,-0.105932,58.870274,540.270504,503.328888,36.941616,57.9
2019-07-29,46100,46800,47050,46000,6856846.0,-2.226935,50.185106,456.63139,493.989389,-37.357999,57.99
2019-07-30,46550,46300,46850,46300,5551014.0,0.976139,53.360817,421.795829,479.550677,-57.754848,58.01
2019-07-31,45350,46200,46600,45000,12872916.0,-2.577873,45.103396,293.969724,442.434486,-148.464762,57.99
2019-08-01,45200,44900,45500,44850,7811181.0,-0.330761,44.183005,178.505173,389.648624,-211.143451,57.85
2019-08-02,44950,44550,45500,44300,12151374.0,-0.553097,42.621911,66.064226,324.931744,-258.867518,57.82
2019-08-05,43950,44350,44600,43600,14214086.0,-2.224694,36.991722,-102.555481,239.434299,-341.98978,57.76
2019-08-06,43500,42500,43800,42500,15083824.0,-1.023891,34.766139,-269.393651,137.668709,-407.06236,57.67
2019-08-07,43200,43600,43900,43100,10002533.0,-0.689655,33.3266,-420.968928,25.941182,-446.910109,57.65
2019-08-08,42650,43250,43500,42650,16926881.0,-1.273148,30.808013,-578.801764,-95.007407,-483.794356,57.61
2019-08-09,43150,43250,43350,43050,9685147.0,1.172333,35.574677,-655.977897,-207.201505,-448.776392,57.6
2019-08-12,43700,44000,44000,43550,8466169.0,1.274623,40.435643,-665.093353,-298.779875,-366.313478,57.6
2019-08-13,43000,43500,43500,42950,7276979.0,-1.601831,36.645887,-720.496136,-383.123127,-337.373009,57.55
2019-08-14,43700,43900,44250,43500,8750135.0,1.627907,42.454142,-699.851638,-446.468829,-253.382808,57.56
2019-08-16,43900,43800,43900,43300,9528115.0,0.457666,44.032916,-659.74724,-489.124511,-170.622728,57.56
2019-08-19,43600,44350,44350,43500,6014218.0,-0.683371,42.164272,-644.739552,-520.247519,-124.492032,57.52
2019-08-20,44450,43950,44600,43550,8434205.0,1.949541,48.794766,-557.827665,-527.763548,-30.064116,57.51
2019-08-21,44500,44350,44800,44150,6571717.0,0.112486,49.163962,-479.388691,-518.088577,38.699886,57.5
2019-08-22,44050,44500,44700,43850,8061177.0,-1.011236,45.952664,-448.367972,-504.144456,55.776484,57.5
2019-08-23,43950,43800,44200,43650,5017381.0,-0.227015,45.245402,-426.931592,-488.701883,61.770292,57.49
2019-08-26,43600,43050,43800,42950,7954949.0,-0.796359,42.76452,-433.191617,-477.59983,44.408213,57.49
2019-08-27,44050,43650,44200,43600,16883932.0,1.03211,46.803259,-397.262103,-461.532285,64.270182,57.47
2019-08-28,44150,44100,44400,43750,5758333.0,0.227015,47.686674,-356.607787,-440.547385,83.939598,57.47
2019-08-29,43400,44200,44200,43050,10768862.0,-1.698754,42.046921,-380.521269,-428.542162,48.020893,57.44
2019-08-30,44000,43750,44300,43750,9899073.0,1.382488,47.405818,-347.05723,-412.245175,65.187946,57.4
2019-09-02,43800,44850,44850,43650,7185537.0,-0.454545,45.882776,-332.838314,-396.363803,63.525489,57.4
2019-09-03,43250,43550,43650,43100,9774941.0,-1.255708,41.896432,-361.779752,-389.446993,27.667241,57.33
2019-09-04,44100,43250,44100,43150,12441837.0,1.965318,49.236758,-312.525554,-374.062705,61.537151,57.27
2019-09-05,45700,44800,46100,44450,18297430.0,3.628118,59.58641,-142.73921,-327.798006,185.058796,57.3
2019-09-06,46300,46500,46500,45850,9896562.0,1.31291,62.660789,39.774185,-254.283568,294.057752,57.33
2019-09-09,46900,46450,47000,46300,9434157.0,1.295896,65.48816,230.17899,-157.391056,387.570046,57.37
2019-09-10,47000,47100,47200,46550,9231792.0,0.21322,65.950921,384.71063,-48.970719,433.681349,57.39
2019-09-11,47150,47300,47400,46800,16141619.0,0.319149,66.672798,513.364072,63.496239,449.867833,57.38
2019-09-16,47100,47000,47100,46400,15550926.0,-0.106045,66.169208,604.322022,171.661396,432.660626,57.36
2019-09-17,46900,47000,47100,46800,7006280.0,-0.424628,64.084124,652.744097,267.877936,384.866161,57.36
2019-09-18,47700,46900,47700,46800,10413027.0,1.705757,68.376713,747.060604,363.71447,383.346135,57.4
2019-09-19,49150,48050,49200,47850,16461413.0,3.039832,74.35859,928.111308,476.593837,451.517471,57.48
2019-09-20,49200,49400,49600,49100,15460210.0,0.101729,74.537453,1063.371987,593.949467,469.42252,57.49
2019-09-23,49300,49250,49300,49000,7568553.0,0.203252,74.914345,1165.204463,708.200466,457.003996,57.5
2019-09-24,49500,49050,49650,48850,7871955.0,0.40568,75.689388,1247.663474,816.093068,431.570406,57.47
2019-09-25,48900,49200,49350,48800,9187141.0,-1.212121,68.819956,1250.186477,902.91175,347.274727,57.46
2019-09-26,49200,49000,49250,48900,8494756.0,0.613497,70.272722,1261.847673,974.698934,287.148739,57.43
2019-09-27,48400,48000,48700,48000,8048041.0,-1.626016,61.979548,1192.786244,1018.316396,174.469848,57.41
2019-09-30,49050,48050,49250,47900,9497119.0,1.342975,65.538159,1176.937133,1050.040544,126.896589,57.42
2019-10-01,48850,48900,49100,48650,6206035.0,-0.407747,63.566672,1135.152933,1067.063022,68.089912,57.39
2019-10-02,47600,48350,48400,47600,8382463.0,-2.558854,52.863337,989.764709,1051.603359,-61.83865,57.42
2019-10-04,48000,47400,48650,47350,9331695.0,0.840336,55.448493,896.486018,1020.579891,-124.093873,57.42
2019-10-07,47750,48350,48700,47650,7047273.0,-0.520833,53.474528,793.245038,975.11292,-181.867882,57.41
2019-10-08,48900,47900,49000,47600,14239367.0,2.408377,60.449524,795.056293,939.101595,-144.045302,57.39
2019-10-10,48550,48200,49200,48000,18639855.0,-0.715746,57.618335,759.494668,903.18021,-143.685541,57.41
2019-10-11,49150,49000,49450,48800,7783275.0,1.235839,60.991254,770.841035,876.712375,-105.87134,57.44
2019-10-14,50000,50000,50300,49850,11130635.0,1.7294,65.214777,838.752392,869.120378,-30.367986,57.46
2019-10-15,50100,49900,50200,49900,6058105.0,0.2,65.685491,890.378073,873.371917,17.006156,57.46
2019-10-16,50700,50700,50900,50400,9136282.0,1.197605,68.444614,968.542033,892.40594,76.136092,57.47
2019-10-17,50500,50500,50600,50100,6701380.0,-0.394477,66.524451,1002.78967,914.482686,88.306984,57.49
2019-10-18,49900,50300,50900,49650,8483106.0,-1.188119,60.99597,970.330814,925.652312,44.678503,57.49
2019-10-21,50300,49900,50400,49800,4406531.0,0.801603,63.192104,965.751018,933.672053,32.078965,57.46
2019-10-22,51200,50800,51500,50700,10898729.0,1.789264,67.611004,1022.95202,951.528046,71.423974,57.49
2019-10-23,51200,51300,51500,50800,8663880.0,0.0,67.611004,1056.110048,972.444447,83.665601,57.51
2019-10-24,50700,52500,52500,50500,21185785.0,-0.976562,62.756667,1030.167077,983.988973,46.178104,57.5
2019-10-25,50900,50800,51200,50500,7879897.0,0.394477,63.873987,1014.056008,990.00238,24.053628,57.49
2019-10-28,51300,50700,51500,50700,6431522.0,0.785855,66.066641,1021.786014,996.359107,25.426907,57.52
2019-10-29,51100,51400,51700,50800,7581629.0,-0.389864,63.975802,1000.243585,997.136002,3.107583,57.55
2019-10-30,50400,50700,50800,50200,8959435.0,-1.369863,57.157667,916.126371,980.934076,-64.807705,57.56
2019-10-31,50400,51000,51400,50300,10304777.0,0.0,57.157667,839.782384,952.703738,-112.921354,57.56
2019-11-01,51200,50600,51200,50400,8467846.0,1.587302,62.460411,834.216213,929.006233,-94.79002,57.51
2019-11-04,52300,51700,52300,51400,13012411.0,2.148438,68.274973,908.097803,924.824547,-16.726744,57.53
2019-11-05,52700,52400,52700,52100,10581034.0,0.764818,70.089262,987.542379,937.368113,50.174266,57.58
2019-11-06,53300,52900,53500,52700,14361133.0,1.13852,72.618756,1086.394484,967.173387,119.221097,57.64
2019-11-07,52900,53400,53400,52400,9257116.0,-0.750469,68.462045,1119.553318,997.649374,121.903945,57.64
2019-11-08,52100,53200,53300,52000,11603290.0,-1.512287,60.947979,1068.956356,1011.91077,57.045586,57.6
2019-11-11,51600,52200,52200,51400,8185952.0,-0.959693,56.755258,977.246983,1004.978013,-27.73103,57.59
2019-11-12,52600,51800,52600,51600,6576148.0,1.937984,62.335841,974.030271,998.788464,-24.758193,57.59
2019-11-13,52500,52500,52500,52000,6225196.0,-0.190114,61.481414,952.432788,989.517329,-37.084541,57.6
2019-11-14,52800,51900,52800,51900,12010018.0,0.571429,63.114823,948.589372,981.331738,-32.742366,57.57
2019-11-15,53700,52900,53700,52600,9703360.0,1.704545,67.5593,1006.562885,986.377967,20.184918,57.57
2019-11-18,53500,53600,53800,53200,7746554.0,-0.372439,65.665737,1024.55851,994.014076,30.544435,57.54
2019-11-19,53500,53200,53500,52700,8907177.0,0.0,65.665737,1026.981767,1000.607614,26.374153,57.55
2019-11-20,52000,53400,53400,52000,12560070.0,-2.803738,52.794651,897.518714,979.989834,-82.47112,57.52
2019-11-21,51000,51600,52100,50600,14298646.0,-1.923077,46.281684,706.087334,925.209334,-219.122,57.46
2019-11-22,51600,51000,51600,50900,8478310.0,1.176471,50.247561,595.922152,859.351897,-263.429746,57.43
2019-11-25,51800,52200,52600,51700,9050625.0,0.387597,51.532063,518.77368,791.236254,-272.462574,57.39
2019-11-26,51800,51900,52900,51800,27372226.0,0.0,51.532063,452.41777,723.472557,-271.054787,57.27
2019-11-27,52200,51800,52300,51600,7546261.0,0.772201,54.270581,427.182595,664.214565,-237.03197,57.27
2019-11-28,51300,51900,52100,51300,6833885.0,-1.724138,47.735252,330.748397,597.521331,-266.772934,57.24
2019-11-29,50300,51200,51400,50200,11179334.0,-1.949318,41.7232,171.653246,512.347714,-340.694468,57.2
2019-12-02,50400,50900,51300,50400,18877252.0,0.198807,42.503053,53.027093,420.48359,-367.456497,57.14
2019-12-03,49900,49800,50300,49500,12059812.0,-0.992063,39.646288,-80.403962,320.306079,-400.710041,57.08
2019-12-04,49450,49600,49850,49000,13246549.0,-0.901804,37.221492,-219.925114,212.259841,-432.184954,57.04
2019-12-05,49500,50200,50400,49500,10449715.0,0.101112,37.677591,-322.741684,105.259536,-428.00122,57.01
2019-12-06,50400,50100,50900,49950,11414563.0,1.818182,45.371153,-327.823138,18.643001,-346.466139,56.99
2019-12-09,51200,50900,51400,50700,8470627.0,1.587302,51.144514,-264.250794,-37.935758,-226.315036,56.97
2019-12-10,51500,51000,51600,50700,6882771.0,0.585938,53.144307,-187.500372,-67.848681,-119.651692,56.94
2019-12-11,51900,51500,52200,51400,11379521.0,0.776699,55.745386,-93.322688,-72.943482,-20.379206,56.94
2019-12-12,53300,53000,53300,52700,29178697.0,2.697495,63.402942,93.207666,-39.713253,132.920918,57.02
2019-12-13,54700,54500,54800,53900,18120261.0,2.626642,69.151405,349.968397,38.223077,311.745319,57.1
2019-12-16,54700,54500,54900,54300,11512405.0,0.0,69.151405,547.145967,140.007655,407.138312,57.09
2019-12-17,56700,55800,56700,55400,19358433.0,3.656307,75.521683,854.938697,282.993864,571.944833,57.12
2019-12-18,56300,56700,57200,56000,15558208.0,-0.705467,72.305725,1054.435124,437.282116,617.153008,57.14
2019-12-19,56000,57000,57300,55500,14180520.0,-0.53286,69.901521,1174.787765,584.783246,590.004519,57.15
2019-12-20,56000,56100,56500,55600,12095519.0,0.0,69.901521,1255.69325,718.965246,536.728003,57.13
2019-12-23,55500,56100,56400,55100,9839252.0,-0.892857,65.680174,1264.884803,828.149158,436.735646,57.07
2019-12-24,55000,55600,55700,54800,11868463.0,-0.900901,61.669482,1217.785482,906.076423,311.709059,57.01
2019-12-26,55400,54700,55400,54400,9645034.0,0.727273,63.585225,1198.915238,964.644186,234.271052,56.89
2019-12-27,56500,55700,56900,55500,12313056.0,1.98556,68.280268,1258.217296,1023.358808,234.858488,56.86
2019-12-30,55800,56200,56600,55700,8356767.0,-1.238938,62.736885,1234.499907,1065.587028,168.912879,56.81
2020-01-02,55200,55500,56000,55000,12993228.0,-1.075269,58.363114,1153.986284,1083.266879,70.719405,56.83
2020-01-03,55500,56000,56600,54900,15422255.0,0.543478,59.869587,1101.686594,1086.950822,14.735772,56.85
2020-01-06,55500,54900,55600,54600,10278951.0,0.0,59.869587,1048.15622,1079.191902,-31.035682,56.89
2020-01-07,55800,55700,56400,55600,10009778.0,0.540541,61.48571,1018.203292,1066.99418,-48.790888,56.9
2020-01-08,56800,56200,57400,55900,23501171.0,1.792115,66.350292,1062.904522,1066.176248,-3.271726,56.99
2020-01-09,58600,58400,58600,57400,24102579.0,3.169014,72.968629,1229.403724,1098.821743,130.581981,57.06
2020-01-10,59500,58800,59700,58300,16000170.0,1.535836,75.557271,1417.636391,1162.584673,255.051718,57.08
2020-01-13,60000,59600,60000,59100,11359139.0,0.840336,76.881825,1588.842766,1247.836291,341.006474,57.12
2020-01-14,60000,60400,61000,59900,16906295.0,0.0,76.881825,1704.872344,1339.243502,365.628842,57.12
2020-01-15,59000,59500,59600,58900,14300928.0,-1.666667,68.297185,1696.577885,1410.710378,285.867506,57.1
2020-01-16,60700,59100,60700,59000,14381774.0,2.881356,73.678029,1806.357691,1489.839841,316.51785,57.12
2020-01-17,61300,61900,62000,61000,16025661.0,0.988468,75.273201,1919.645486,1575.80097,343.844516,57.15
2020-01-20,62400,62000,62800,61700,12528855.0,1.794454,77.915613,2074.276716,1675.496119,398.780597,57.16
2020-01-21,61400,62000,62400,61200,11142693.0,-1.602564,70.535971,2092.015979,1758.800091,333.215888,57.18
2020-01-22,62300,60500,62600,60400,15339565.0,1.465798,73.013321,2153.868496,1837.813772,316.054724,57.19
2020-01-23,60800,61800,61800,60700,14916555.0,-2.407705,63.439439,2058.124815,1881.875981,176.248835,57.17
2020-01-28,58800,59400,59400,58300,23664541.0,-3.289474,53.387517,1800.113387,1865.523462,-65.410075,57.09
2020-01-29,59100,59100,59700,58800,16446102.0,0.510204,54.550817,1601.385192,1812.695808,-211.310616,57.16
2020-01-30,57200,58800,58800,56800,20821939.0,-3.21489,46.615927,1275.870109,1705.330668,-429.46056,57.26
2020-01-31,56400,57800,58400,56400,19749457.0,-1.398601,43.731527,942.479429,1552.76042,-610.280991,57.19
2020-02-03,57200,55500,57400,55200,23995260.0,1.41844,47.246766,734.353063,1389.078949,-654.725886,57.13
2020-02-04,58900,57100,59000,56800,21800192.0,2.972028,53.845324,698.534935,1250.970146,-552.435211,57.05
2020-02-05,59500,60000,60200,58900,19278165.0,1.018676,55.940067,710.375035,1142.851124,-432.476089,57.12
2020-02-06,61100,60100,61100,59700,14727159.0,2.689076,61.020542,839.191352,1082.11917,-242.927817,57.14
2020-02-07,60400,61100,61200,59700,16402493.0,-1.145663,57.876245,874.711927,1040.637721,-165.925794,57.14
2020-02-10,59700,59200,59800,59100,13107121.0,-1.15894,54.833416,836.732755,999.856728,-163.123973,57.1
2020-02-11,59900,59800,60700,59700,11071231.0,0.335008,55.552438,813.395992,962.564581,-149.168588,57.07
2020-02-12,60500,60300,60700,59700,12904207.0,1.001669,57.726627,833.705982,936.792861,-103.086879,57.08
2020-02-13,60700,61200,61600,60500,18449775.0,0.330579,58.456118,856.071861,920.648661,-64.5768,57.16
2020-02-14,61800,60900,61900,60200,13276067.0,1.812191,62.308616,951.588468,926.836622,24.751845,57.19
2020-02-17,61500,61600,62000,61200,8740596.0,-0.485437,60.656554,991.647479,939.798794,51.848686,57.18
2020-02-18,59800,60800,60900,59700,16674266.0,-2.764228,52.208916,876.119383,927.062912,-50.943528,57.14
2020-02-19,60200,59800,60400,59400,12951496.0,0.668896,53.83798,807.530483,903.156426,-95.625943,57.11
2020-02-20,60000,60700,61300,59600,14591924.0,-0.332226,52.867614,728.635698,868.25228,-139.616582,57.11
2020-02-21,59200,58800,59800,58500,13777393.0,-1.333333,49.058648,594.702341,813.542292,-218.839952,57.14
2020-02-24,56800,57400,58100,56800,25627537.0,-4.054054,39.795523,291.538572,709.141548,-417.602976,56.99
2020-02-25,57900,56200,58000,56200,23885408.0,1.93662,44.928129,138.444012,595.002041,-456.558029,56.92
2020-02-26,56500,56000,57000,56000,25483102.0,-2.417962,40.227536,-94.76049,457.049535,-551.810025,56.78
2020-02-27,55900,56300,56900,55500,23209541.0,-1.061947,38.374496,-324.253926,300.788843,-625.042769,56.72
2020-02-28,54200,55000,55500,54200,30054227.0,-3.041145,33.645483,-635.97381,113.436312,-749.410122,56.62
